LFS_NR,AF_DATUM,ARTIKEL_NR,MANDANT,KUNDE,KUNDEN_NR,STANDORT,STANDORT_NR,HERKUNFT,HERKUNFT_NR,Monat,AF_STATUS,GT_BEZEICHNUNG,LPOS_BEZEICHNUNG,LPOS_MENGE,LPOS_ME,ZIEL_KURZ,LIEFERANT,LIEFERANTEN_NR,BEFOERDERER,LST_ART,ZU_AB,FAHRZEUGKNZ
5346949,30.07.2025 00:00:00,10S1040,01,Umweltdienste Bohn GmbH,165961,Bohn,183536,Bruchsal,504,Juli,erledigt,Output Bruchsal - gemischte Siedlungsabfälle zur Sortierung zu B+M,gemischte Siedlungsabfälle zur Sortierung,"21,9300",to,B+M Recycling,Bohn,,,Verwertung,Herkunft/Ziel,MTK DD 244
5356184,05.08.2025 00:00:00,10S1040,01,Umweltdienste Bohn GmbH,165961,Bohn,183536,Bruchsal,504,Aug.,zugeordnet,Output Bruchsal - gemischte Siedlungsabfälle zur Sortierung zu B+M,gemischte Siedlungsabfälle zur Sortierung,"0,0000",to,B+M Recycling,Bohn,,,Verwertung,Herkunft/Ziel,
5368994,06.08.2025 00:00:00,30H4060,13,Helmut Haug GmbH,172731,Haug,205639,Frankfurt,1630,Aug.,zugeordnet,Output MDW - Holz AIV vorgebrochen (angeliefert) in Fechenheim,Holz AIV Vorgebrochen,"0,0000",to,Biomasse Fechenheim,Haug,,Kurz,Verwertung,Herkunft/Ziel,F MD 9267
5369234,04.08.2025 00:00:00,30H4060,13,Helmut Haug GmbH,172731,Haug,205639,Frankfurt,1630,Aug.,zugeordnet,Output MDW - Holz AIV vorgebrochen (angeliefert) in Fechenheim,Holz AIV Vorgebrochen,"0,0000",to,Biomasse Fechenheim,Haug,,Kurz,Verwertung,Herkunft/Ziel,F MD 647
5368983,07.08.2025 00:00:00,30H3040,12,Helmut Haug GmbH,172731,Haug,205639,Walldorf,1631,Aug.,zugeordnet,Output FRASSUR - Holz AI-AIII vorgebrochen,Holz AI-AIII vorgebrochen,"0,0000",to,Haug Frankfurt Gwinnerstr,Haug,,,Verwertung,Herkunft/Ziel,
5369720,07.08.2025 00:00:00,20P2020,04,SFR Umwelt GmbH & Co. KG,181638,SFR Umwelt,223835,AKTA Benningen,792,Aug.,zugeordnet,Output AKTA - Bunte Akten Marktmenge zu SFR Umwelt,Bunte Akten (2.06.00) Ausgang,"0,0000",to,SFR Umwelt,SFR Umwelt,,,Verwertung,Herkunft/Ziel,
5278982,01.09.2025 00:00:00,41K1030,02,REMONDIS Resource Management GmbH,178148,Remondis Re,216622,Schwaigern,4,Sept.,zugeordnet,Output Schwaigern - DS 322 Hohlkörper zu Steinbeis Polyvert,DS 322 Hohlkörper,"0,0000",to,Steinbeis Völkermarkt,,,,Verwertung,Herkunft/Ziel,
5278986,01.09.2025 00:00:00,41K1030,02,REMONDIS Resource Management GmbH,178148,Remondis Re,216622,Schwaigern,4,Sept.,zugeordnet,Output Schwaigern - DS 322 Hohlkörper zu Steinbeis Polyvert,DS 322 Hohlkörper,"0,0000",to,Steinbeis Völkermarkt,,,,Verwertung,Herkunft/Ziel,
5340154,04.08.2025 00:00:00,30H1040,01,KURZ Recycling GmbH,100002,Schwaigern,50002,Benningen,2,Aug.,zugeordnet,Output Benningen - Holz AI nach Schwaigern,Holz AI Paletten aus Vollholz,"0,0000",to,Schwaigern,KURZ Recycling,8207,KURZ Entsorgung,Verwertung,Herkunft/Ziel,LB KE 9666
5369360,01.08.2025 00:00:00,30H1010,02,KURZ Recycling GmbH,100002,Schwaigern,50002,Heilbronn Austraße,358,Aug.,zugeordnet,Output Heilbronn - Holz AI vorgebrochen nach Schwaigern,Holz AI vorgebrochen,"0,0000",to,Schwaigern,KURZ Recycling,8207,KURZ Recycling,Verwertung,Herkunft/Ziel,HN KR 9650
5355770,31.07.2025 00:00:00,50B1020,02,KURZ Recycling GmbH,100002,Heilbronn Benzstraße,76947,Heilbronn Austraße,358,Juli,rückgemeldet,Output HN Austraße - Mineralwolle in HN Benzstraße,"Mineralwolle (Mineralwolle darf nur bei korrekter, unbeschädigter und geschlossener Verpackung übernommen werden. Falls nicht - Bilder machen, Dispo informieren und Container stehen lassen!)","3,7200",to,Heilbronn Benzstraße,,,KURZ Recycling,Beseitigung,Herkunft/Ziel,HN KR 9253
5356265,06.08.2025 00:00:00,11S1020,01,"AWS Abfallwirtschaft Stuttgart
Landeshauptstadt Stuttgart",100557,Umladestation Degenkolbe,182830,Umladestation Degenkolbe,182830,Aug.,zugeordnet,PreZero,DS 600 LVP (wie gesammelt) PreZero,"0,0000",to,PreZero Ölbronn,,,,Verwertung,Herkunft/Ziel,
5356283,04.08.2025 00:00:00,11S1020,01,"AWS Abfallwirtschaft Stuttgart
Landeshauptstadt Stuttgart",100557,Umladestation Benningen,182834,Umladestation Benningen,182834,Aug.,zugeordnet,Reclay Redual,DS 600 LVP (wie gesammelt) Reclay Redual,"0,0000",to,ALBA Walldürn,,,,Verwertung,Herkunft/Ziel,
5356284,05.08.2025 00:00:00,11S1020,01,"AWS Abfallwirtschaft Stuttgart
Landeshauptstadt Stuttgart",100557,Umladestation Benningen,182834,Umladestation Benningen,182834,Aug.,zugeordnet,Interzero,DS 600 LVP (wie gesammelt) Interzero,"0,0000",to,ALBA Walldürn,,,,Verwertung,Herkunft/Ziel,
5347058,31.07.2025 00:00:00,11S1020,01,"AWS Abfallwirtschaft Stuttgart
Landeshauptstadt Stuttgart",100557,Umladestation Degenkolbe,182830,Umladestation Degenkolbe,182830,Juli,rückgemeldet,PreZero,DS 600 LVP (wie gesammelt) PreZero,"10,1200",to,PreZero Ölbronn,,,,Verwertung,Herkunft/Ziel,PF PT 950 / 951
5347070,31.07.2025 00:00:00,11S1020,01,"AWS Abfallwirtschaft Stuttgart
Landeshauptstadt Stuttgart",100557,Umladestation Benningen,182834,Umladestation Benningen,182834,Juli,erledigt,Reclay Redual,DS 600 LVP (wie gesammelt) Reclay Redual,"10,4800",to,ALBA Walldürn,,,,Verwertung,Herkunft/Ziel,BK ST 8203
5356520,06.08.2025 00:00:00,30H4040,02,ENBW Biomasse GmbH,103955,ENBW,60566,Heilbronn Austraße,358,Aug.,zugeordnet,Output Heilbronn Holz AIV zu FUG Ulm,Holz AIV,"0,0000",to,FUG Ulm,ENBW Biomasse GmbH,10240,,Verwertung,Herkunft/Ziel,
5355932,04.08.2025 00:00:00,10S2020,01,KVA Turgi,103984,Turgi,60635,Benningen,2,Aug.,zugeordnet,Output Benningen - Sonstige Abfälle a.d.mech.Behandlung nach Turgi Transport Zollikofer,Sonstige Abfälle,"0,0000",to,Turgi,Gasser AG,,,Verwertung,Herkunft/Ziel,
5369155,15.08.2025 00:00:00,11S1020,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,Umladestation Benningen,61170,Umladestation Benningen,61170,Aug.,offen,Zentek,DS 600 LVP (wie gesammelt) Zentek,"0,0000",to,Schwaigern,,,,Verwertung,Herkunft/Ziel,
5356110,04.08.2025 00:00:00,28P1010,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,Umladestation Benningen,61170,Benningen,2,Aug.,zugeordnet,Output Benningen - Bereitstellung Sammelware PPK AVL zu Vanni+Didicher,Sammelware B10 (kommunales Altpapier),"0,0000",to,Vanni + Didicher,,,,Verwertung,Herkunft/Ziel,
5356119,08.08.2025 00:00:00,28P1010,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,Umladestation Benningen,61170,Benningen,2,Aug.,zugeordnet,Output Benningen - Bereitstellung Sammelware PPK AVL zu Vanni+Didicher,Sammelware B10 (kommunales Altpapier),"0,0000",to,Vanni + Didicher,,,,Verwertung,Herkunft/Ziel,
5344670,30.07.2025 00:00:00,28P1010,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,Umladestation Benningen,61170,Benningen,2,Juli,erledigt,Output Benningen - Bereitstellung Sammelware PPK AVL zu Vanni+Didicher,Sammelware B10 (kommunales Altpapier),"19,2100",to,Vanni + Didicher,,,,Verwertung,Herkunft/Ziel,PF KT 2023
5344681,31.07.2025 00:00:00,21P1025,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,Umladestation Benningen,61170,Benningen,2,Juli,erledigt,Output Benningen - Bereitstellung Sammelware DS 200 PPK AVL zu Landbell,DS 200 PPK aus Sammelmenge ÖRE Landbell,"18,9500",to,Landbell,,,,Verwertung,Herkunft/Ziel,BA H 9028
5356144,06.08.2025 00:00:00,11S1020,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,Umladestation Benningen,61170,Umladestation Benningen,61170,Aug.,zugeordnet,DSD,DS 600 LVP (wie gesammelt) DSD,"0,0000",to,Schwaigern,,,KURZ Entsorgung,Verwertung,Herkunft/Ziel,LB KE 9679
5356173,07.08.2025 00:00:00,11S1020,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,Umladestation Benningen,61170,Umladestation Benningen,61170,Aug.,zugeordnet,Reclay,DS 600 LVP (wie gesammelt) Reclay,"0,0000",to,Schwaigern,,,KURZ Entsorgung,Verwertung,Herkunft/Ziel,LB KE 9679
5356267,08.08.2025 00:00:00,11S1020,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,Umladestation Benningen,61170,Umladestation Benningen,61170,Aug.,zugeordnet,DSD,DS 600 LVP (wie gesammelt) DSD,"0,0000",to,Schwaigern,,,KURZ Entsorgung,Verwertung,Herkunft/Ziel,LB KE 9679
5356418,08.08.2025 00:00:00,61G1010,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,"Umladestation GWV, Korntal",172789,"Umladestation GWV, Korntal",172789,Aug.,zugeordnet,DS 100 Mischglas Hohlglas BellandVision,DS 100 Mischglas Hohlglas BellandVision,"0,0000",to,Wiegand,,,,Verwertung,Herkunft/Ziel,
5356427,04.08.2025 00:00:00,61G1010,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,Umladestation Benningen,61170,Benningen,2,Aug.,zugeordnet,DS 100 Mischglas Hohlglas BellandVision,DS 100 Mischglas Hohlglas BellandVision,"0,0000",to,Wiegand,,,,Verwertung,Herkunft/Ziel,
5356529,07.08.2025 00:00:00,61G1030,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,Umladestation Benningen,61170,Benningen,2,Aug.,zugeordnet,DS 102 Grünglas Zentek,DS 102 Grünglas Zentek,"0,0000",to,Schirmbeck Immendingen,,,,Verwertung,Herkunft/Ziel,
5347801,31.07.2025 00:00:00,61G1010,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,Umladestation Benningen,61170,Benningen,2,Juli,erledigt,DS 100 Mischglas Hohlglas Zentek,DS 100 Mischglas Hohlglas Zentek,"25,8400",to,Schirmbeck Mehlingen,,,,Verwertung,Herkunft/Ziel,R S 9273
5347824,31.07.2025 00:00:00,61G1010,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,"Umladestation GWV, Remseck",172785,"Umladestation GWV, Remseck",172785,Juli,zugeordnet,Mischglas (DS 100) Interseroh+,Mischglas (DS 100) Interseroh+,"0,0000",to,Bürck,,,,Verwertung,Herkunft/Ziel,
5369317,01.08.2025 00:00:00,18S1010,01,TPLUS GmbH,103625,TPLUS,59194,Benningen,2,Aug.,zugeordnet,Output Benningen - Restmüll MVA Stuttgart,Restmüll,"0,0000",to,MVA Stuttgart,,,,Beseitigung,Herkunft/Ziel,
5369303,08.08.2025 00:00:00,18S1010,02,TPLUS GmbH,103625,TPLUS,59194,Heilbronn Austraße,358,Aug.,zugeordnet,Output Heilbronn - Landkreis Heilbronn zu MHKW Pirmasens,Hausmüll (Restmüll kommunal) Landkreis Heilbronn,"0,0000",to,MHKW Pirmasens,TPLUS,8454,,Beseitigung,Herkunft/Ziel,Hotz
5369370,07.08.2025 00:00:00,18S1010,02,TPLUS GmbH,103625,TPLUS,59194,Heilbronn Austraße,358,Aug.,zugeordnet,Output Heilbronn - Landkreis Heilbronn zu MVA Offenbach,Hausmüll (Restmüll kommunal) Landkreis Heilbronn,"0,0000",to,MVA Offenbach,,,,Beseitigung,Herkunft/Ziel,Engel
5347031,30.07.2025 00:00:00,18S1010,02,TPLUS GmbH,103625,TPLUS,59194,Heilbronn Austraße,358,Juli,erledigt,Output Heilbronn - Landkreis Heilbronn zu MHKW Pirmasens,Hausmüll (Restmüll kommunal) Landkreis Heilbronn,"23,6100",to,MHKW Pirmasens,TPLUS,8454,,Beseitigung,Herkunft/Ziel,PF H 6517
5349322,01.08.2025 00:00:00,18S1010,02,TPLUS GmbH,103625,TPLUS,59194,Heilbronn Austraße,358,Aug.,zugeordnet,Output Heilbronn - Landkreis Heilbronn zu MVA Mannheim,Hausmüll (Restmüll kommunal) Landkreis Heilbronn,"0,0000",to,MVA Mannheim,,,,Beseitigung,Herkunft/Ziel,
5347092,01.08.2025 00:00:00,10S1030,01,TPLUS GmbH,103625,TPLUS,59194,Benningen,2,Aug.,offen,Output Benningen - Gewerbeabfall zur MVA Stuttgart (TPLUS),Abfall zur Verwertung,"0,0000",to,MVA Stuttgart,TPLUS,8454,,,,
5348195,31.07.2025 00:00:00,18S1010,01,TPLUS GmbH,103625,TPLUS,59194,Benningen,2,Juli,offen,Output Benningen - Restmüll MVA Stuttgart,Restmüll,"0,0000",to,MVA Stuttgart,,,KURZ Entsorgung,,,
5369527,08.08.2025 00:00:00,18S1010,01,TPLUS GmbH,103625,TPLUS,59194,Benningen,2,Aug.,zugeordnet,Output Benningen - Restmüll MVA Mannheim,Restmüll,"0,0000",to,MVA Mannheim,,,,Beseitigung,Herkunft/Ziel,Reichert
5369525,07.08.2025 00:00:00,18S1010,01,TPLUS GmbH,103625,TPLUS,59194,Benningen,2,Aug.,zugeordnet,Output Benningen - Restmüll MVA Mannheim,Restmüll,"0,0000",to,MVA Mannheim,,,,Beseitigung,Herkunft/Ziel,Reichert
5369549,04.08.2025 00:00:00,18S1010,01,TPLUS GmbH,103625,TPLUS,59194,Benningen,2,Aug.,zugeordnet,Output Benningen - Restmüll MVA Mannheim,Restmüll,"0,0000",to,MVA Mannheim,,,,Beseitigung,Herkunft/Ziel,Thum
5369552,05.08.2025 00:00:00,18S1010,01,TPLUS GmbH,103625,TPLUS,59194,Benningen,2,Aug.,zugeordnet,Output Benningen - Restmüll MVA Mannheim,Restmüll,"0,0000",to,MVA Mannheim,,,,Beseitigung,Herkunft/Ziel,Thum
5333634,05.08.2025 00:00:00,20P1030,01,Veolia Umweltservice & Consulting GmbH,103627,Veolia,59199,Kirchberg,923,Aug.,zugeordnet,Output Kirchberg - Bereitstellung lohnverpresste Kartonagen B19 Globus,Kartonagen B19 (1.04.00),"0,0000",to,Veolia Hamburg,Veolia Hamburg,10087,,Verwertung,Herkunft/Ziel,
5369266,06.08.2025 00:00:00,18S1020,02,INAST Abfallbeseitigungs GmbH,103641,INAST,59236,Heilbronn Austraße,358,Aug.,zugeordnet,Output Heilbronn - Sperrmüll zum BKO Buchen,Sperrmüll kommunal,"0,0000",to,BKO Buchen,INAST,8162,,Verwertung,Herkunft/Ziel,
5368741,04.08.2025 00:00:00,30H1070,02,Rheinspan GmbH & Co. KG,103684,Rheinspan,59334,Schwaigern,4,Aug.,zugeordnet,Output Schwaigern - Hackschnitzel QUALITÄT 1 zu Rheinspan,Holz AI Hackschnitzel Qualität 1,"0,0000",to,Rheinspan,Rheinspan,,,Verwertung,Herkunft/Ziel,
5368854,07.08.2025 00:00:00,30H1070,02,Rheinspan GmbH & Co. KG,103684,Rheinspan,59334,Schwaigern,4,Aug.,zugeordnet,Output Schwaigern - Hackschnitzel QUALITÄT 1 zu Rheinspan,Holz AI Hackschnitzel Qualität 1,"0,0000",to,Rheinspan,Rheinspan,,,Verwertung,Herkunft/Ziel,
5346802,30.07.2025 00:00:00,30H1070,02,Rheinspan GmbH & Co. KG,103684,Rheinspan,59334,Schwaigern,4,Juli,erledigt,Output Schwaigern - Hackschnitzel QUALITÄT 1 zu Rheinspan,Holz AI Hackschnitzel Qualität 1,"16,9900",to,Rheinspan,Rheinspan,,,Verwertung,Herkunft/Ziel,BRA B 9205
5356477,04.08.2025 00:00:00,80S1504,01,HIM GmbH,103728,HIM,59430,Somü,1,Aug.,offen,Aufsaug- und Filtermaterialien,Aufsaug- und Filtermaterialien,"0,0000",to,HIM Stuttgart,HIM Biebesheim,8145,,Verwertung,Herkunft/Ziel,
5356477,04.08.2025 00:00:00,80S1203,01,HIM GmbH,103728,HIM,59430,Somüö,327,Aug.,offen,Hon- und Schleifmittel,gebrauchte Hon- und Schleifmittel,"0,0000",to,HIM Stuttgart,,,,sonstige Stoffleistung,Herkunft/Ziel,
5353178,06.08.2025 00:00:00,20P1030,02,ALBA Heilbronn-Franken plc & Co. KG,103731,ALBA Heilbronn-Franken,108880,Öhringen,295,Aug.,zugeordnet,Output Öhringen - Kartonage B19 Bereitstellung ALBA Heilbronn,Kartonage B19,"0,0000",to,ALBA Heilbronn-Franken,ALBA Heilbronn-Franken,8550,,Verwertung,Herkunft/Ziel,
5369032,04.08.2025 00:00:00,10S1040,02,Dettendorfer Wertstoff GmbH & Co. KG,104468,Dettendorfer,61719,Öhringen,295,Aug.,zugeordnet,Output Öhringen - gem. Siedlungsabfälle zur Sortierung nach Edersleben,gemischte Siedlungsabfälle zur Sortierung,"0,0000",to,Edersleben,Dettendorfer,8513,,Verwertung,Herkunft/Ziel,
5369034,05.08.2025 00:00:00,10S1040,02,Dettendorfer Wertstoff GmbH & Co. KG,104468,Dettendorfer,61719,Öhringen,295,Aug.,zugeordnet,Output Öhringen - gem. Siedlungsabfälle zur Sortierung zu Dresden Amand,gemischte Siedlungsabfälle zur Sortierung,"0,0000",to,Dresden Amand,Dettendorfer,8513,,Verwertung,Herkunft/Ziel,
5369366,04.08.2025 00:00:00,70M2110,01,ProMetall GmbH,107705,ProMetall,67154,Benningen,2,Aug.,offen,"Output Benningen - Alu-Profile Si 0,5 blank",Alu-Profile Blank,"0,0000",to,ProMetall,,,,Verwertung,Herkunft/Ziel,
5341267,30.07.2025 00:00:00,11S1020,01,"Landratsamt Schwäbisch Hall
-Amt für Abfallwirtschaft-
",109427,Umladestation Kirchberg,172742,Kirchberg,923,Juli,rückgemeldet,BellandVision,DS 600 LVP (wie gesammelt) BellandVision,"12,3800",to,Schwaigern,,,KURZ Entsorgung,Verwertung,Herkunft/Ziel,LB KE 9664
5341290,01.08.2025 00:00:00,11S1020,01,"Landratsamt Schwäbisch Hall
-Amt für Abfallwirtschaft-
",109427,Umladestation Kirchberg,172742,Kirchberg,923,Aug.,erledigt,DSD,DS 600 LVP (wie gesammelt) DSD,"11,2000",to,Schwaigern,,,KURZ Entsorgung,Verwertung,Herkunft/Ziel,LB KE 9664
5369724,05.08.2025 00:00:00,18S1020,01,"Landratsamt Schwäbisch Hall
-Amt für Abfallwirtschaft-
",109427,Schwäbisch Hall,183294,Kirchberg,923,Aug.,zugeordnet,Transport inkl. Verwertung nicht verwertbarer Rest zur MVA Stuttgart,Sperrmüll kommunal Schwäbisch Hall DA 1004810,"0,0000",to,MVA Stuttgart,,,KURZ Entsorgung,Verwertung,Herkunft/Ziel,SHA RR 351
5352771,04.08.2025 00:00:00,11S1020,01,"Landratsamt Schwäbisch Hall
-Amt für Abfallwirtschaft-
",109427,Umladestation Kirchberg,172742,Kirchberg,923,Aug.,zugeordnet,Interzero,DS 600 LVP (wie gesammelt) Interzero,"0,0000",to,ALBA Walldürn,,,,Verwertung,Herkunft/Ziel,
5352782,07.08.2025 00:00:00,11S1020,01,"Landratsamt Schwäbisch Hall
-Amt für Abfallwirtschaft-
",109427,Umladestation Kirchberg,172742,Kirchberg,923,Aug.,zugeordnet,PreZero,DS 600 LVP (wie gesammelt) PreZero,"0,0000",to,PreZero Ölbronn,,,,Verwertung,Herkunft/Ziel,
5343374,31.07.2025 00:00:00,30H1070,02,Multi Color Oberflächentechnik GmbH,110212,Multicolor,71395,Heilbronn Austraße,358,Juli,erledigt,Output Heilbronn - Holz AI Hackschnitzel zu Multicolor,Holz AI Hackschnitzel Qualität 1,"16,4900",to,Multicolor,Multicolor,,KURZ Recycling,Verwertung,Herkunft/Ziel,HN M 2095
5356679,06.08.2025 00:00:00,10S1030,01,"MVV Umwelt
Ressourcen GmbH",110247,MVV Umwelt,71445,Benningen,2,Aug.,zugeordnet,Output Benningen - Projektmenge Gewerbeabfall ALDI,gemischte Siedlungsabfälle zur Verwertung,"0,0000",to,MVA Mannheim,MVV Umwelt Mannheim,9061,,Verwertung,Herkunft/Ziel,
5356731,07.08.2025 00:00:00,51B1021,02,"Paul Kleinknecht GmbH & Co. KG
Schotter- und Splittwerke",111334,Kleinknecht,73219,Schwaigern,4,Aug.,zugeordnet,Output Schwaigern - Bauschutt zu Kleinknecht,Bauschutt,"0,0000",to,Kleinknecht,"Kleinknecht, Paul",9113,,Verwertung,Herkunft/Ziel,
5369085,13.08.2025 00:00:00,70M1190,01,RHH Rohstoffhandel Haiger GmbH,111256,RHH,73100,Kirchberg,923,Aug.,zugeordnet,Grobbleche,Grobbleche,"0,0000",to,RHH,RHH,,,Verwertung,Herkunft/Ziel,
5350977,07.08.2025 00:00:00,20P1030,01,GreenCycle GmbH,113631,GreenCycle,77787,Benningen,2,Aug.,zugeordnet,Output Benningen - Kartonagen B19 Bereitstellung Lidl+Kaufland Menge,Kartonagen B19,"0,0000",to,Greencycle,GreenCycle,113631,,Verwertung,Herkunft/Ziel,
5344814,31.07.2025 00:00:00,53B1010,02,RUZ Mineralik GmbH,114211,RUZ,81144,Heilbronn Austraße,358,Juli,erledigt,Output Heilbronn - Baustoffe auf Gipsbasis,Baustoffe auf Gipsbasis,"23,7600",to,TKDZ Wellen,RUZ Mineralik,9371,,Verwertung,Herkunft/Ziel,GL AK 714
5344815,01.08.2025 00:00:00,53B1010,02,RUZ Mineralik GmbH,114211,RUZ,81144,Heilbronn Austraße,358,Aug.,zugeordnet,Output Heilbronn - Baustoffe auf Gipsbasis,Baustoffe auf Gipsbasis,"0,0000",to,TKDZ Wellen,RUZ Mineralik,9371,,Verwertung,Herkunft/Ziel,
5356746,06.08.2025 00:00:00,20P1031,01,Palm Recycling GmbH & Co. KG,117080,Palm,87656,Benningen,2,Aug.,offen,Output Benningen - Kartonage B19 Vertragsmenge zu Palm,Kartonagen B19 (1.04.00 Ausgang),"0,0000",to,Palm Aalen,Palm Recycling,10098,,,,
5356754,04.08.2025 00:00:00,20P1061,01,Palm Recycling GmbH & Co. KG,117080,Palm,87656,Benningen,2,Aug.,zugeordnet,Output Benningen - Natron II W52 Vertragsmenge zu Palm,Natron Welle 2 W52 (4.03.00 Ausgang),"0,0000",to,Palm Aalen,Palm Recycling,10098,,Verwertung,Herkunft/Ziel,
5331823,21.08.2025 00:00:00,70M1130,02,Hoffmann Schrotthandel,118111,Hoffmann Schrott,141297,Öhringen,295,Aug.,zugeordnet,Output Öhringen Mischschrott,Mischschrott,"0,0000",to,Hoffmann,,,,Verwertung,Herkunft/Ziel,
5331823,21.08.2025 00:00:00,70M1130,02,Hoffmann Schrotthandel,118111,Hoffmann Schrott,141297,Öhringen,295,Aug.,zugeordnet,Output Öhringen Mischschrott,Mischschrott,"0,0000",to,Hoffmann,,,,Verwertung,Herkunft/Ziel,
5369075,20.08.2025 00:00:00,70M1520,01,SKB Rohstoff und Recycling GmbH,117619,SKB,88688,Kirchberg,923,Aug.,zugeordnet,Blechabfälle lackiert,Blechabfälle lackiert,"0,0000",to,SKB,SKB,,,Verwertung,Herkunft/Ziel,
5347690,31.07.2025 00:00:00,11S1043,02,"Alba Nordbaden GmbH
c/o ALBA Management GmbH",118569,Alba,90389,Schwaigern,4,Juli,erledigt,Output Schwaigern - Ersatzbrennstoffvorprodukt (DS 365) Ballen ALBA KA,DS 365 Ersatzbrennstoffvorprodukt_02,"24,6600",to,Alba Nordbaden KA EBS,ALBA Nordbaden,,Zollikofer,Verwertung,Herkunft/Ziel,RV ZO 1008
5356866,06.08.2025 00:00:00,11S1043,02,"Alba Nordbaden GmbH
c/o ALBA Management GmbH",118569,Alba,90389,Schwaigern,4,Aug.,zugeordnet,Output Schwaigern - Ersatzbrennstoffvorprodukt (DS 365) Ballen ALBA KA,DS 365 Ersatzbrennstoffvorprodukt_02,"0,0000",to,Alba Nordbaden KA EBS,ALBA Nordbaden,,,Verwertung,Herkunft/Ziel,
5356867,06.08.2025 00:00:00,11S1043,02,"Alba Nordbaden GmbH
c/o ALBA Management GmbH",118569,Alba,90389,Schwaigern,4,Aug.,zugeordnet,Output Schwaigern - Ersatzbrennstoffvorprodukt (DS 365) Ballen ALBA KA,DS 365 Ersatzbrennstoffvorprodukt_02,"0,0000",to,Alba Nordbaden KA EBS,ALBA Nordbaden,,,Verwertung,Herkunft/Ziel,
5356013,05.08.2025 00:00:00,20P2020,04,LEINS Aktenvernichtung GmbH,119066,LEINS Walddorfhäslach,91276,AKTA Benningen,792,Aug.,zugeordnet,Output AKTA - Bunte Akten Marktmenge zu Leins,Bunte Akten (2.06.00) Ausgang,"0,0000",to,Leins Aktenvernichtung,LEINS Walddorfhäslach,,,Verwertung,Herkunft/Ziel,
5275338,28.08.2025 00:00:00,90O0000,03,"GSB - Sonderabfall-Entsorgung
Bayern GmbH",119734,GSB Baar-Ebenhausen,92697,Benningen HAPART,3,Aug.,zugeordnet,Output Körper und Organ nur für SNH-BAYDIREK Hapart Direkttransport,Körper und Organabfälle - by-,"0,0010",to,GSB Baar-Ebenhausen,GSB Baar-Ebenhausen,,HAPART,Beseitigung,Herkunft/Ziel,LB HA 912
5275335,06.08.2025 00:00:00,90O0000,03,"GSB - Sonderabfall-Entsorgung
Bayern GmbH",119734,GSB Baar-Ebenhausen,92697,Benningen HAPART,3,Aug.,zugeordnet,Output Körper und Organ nur für SNH-BAYDIREK Hapart Direkttransport,Körper und Organabfälle - by-,"0,0010",to,GSB Baar-Ebenhausen,GSB Baar-Ebenhausen,,HAPART,Beseitigung,Herkunft/Ziel,LB HA 9607
5275347,31.07.2025 00:00:00,90O0000,03,"GSB - Sonderabfall-Entsorgung
Bayern GmbH",119734,GSB Baar-Ebenhausen,92697,Benningen HAPART,3,Juli,erledigt,Output Körper und Organ nur für SNH-BAYDIREK Hapart Direkttransport,Körper und Organabfälle - by-,"0,0010",to,GSB Baar-Ebenhausen,GSB Baar-Ebenhausen,,HAPART,Beseitigung,Herkunft/Ziel,LB HA 9607
5355948,05.08.2025 00:00:00,11S1042,02,"Infraserv GmbH & Co. Höchst KG
Umweltschutz
Abfall- und Altlastenmanagement
Gebäude D 787",131582,Infraserv GmbH,113739,Schwaigern,4,Aug.,zugeordnet,Output Schwaigern - Sortierreste (DS 831),DS 831 LVP Sortierreste,"0,0000",to,T2C,Infraserv GmbH,11748,,Verwertung,Herkunft/Ziel,
5356607,05.08.2025 00:00:00,53B1010,12,TERRA SSM GmbH,124930,TERRA,101395,Walldorf,1631,Aug.,zugeordnet,Output FRASSUR - Gipskarton zu Gipsbergbau Engel Ralingen,Gipskarton,"0,0000",to,Horst-Peterstollen,TERRA,10485,,Verwertung,Herkunft/Ziel,
5356431,05.08.2025 00:00:00,10S2020,02,"NTG mbH
Entsorgung-Transporte-Logistik",120715,NTG,109823,Heilbronn Austraße,358,Aug.,zugeordnet,Output Heilbronn - Sonstige Abfälle a.d.mech.Behandlung nach Helmstedt,Gewerbeabfallgemisch nach §4 Abs.1 GewAbfVO (nicht abschliessend behandeltes Gemisch),"0,0000",to,MVA Helmstedt,NTG,9917,,Verwertung,Herkunft/Ziel,
